work_type,title,byline,release_date,month,day,extra,source_url
birth,Mariko Kouda,Japanese actress (born 1969),1969-09-05,09,05,,https://en.wikipedia.org/wiki/Mariko_Kouda
birth,Dweezil Zappa,American rock guitarist and actor (born 1969),1969-09-05,09,05,,https://en.wikipedia.org/wiki/Dweezil_Zappa
birth,Brad Wilk,American drummer (born 1968),1968-09-05,09,05,,https://en.wikipedia.org/wiki/Brad_Wilk
birth,Achero Mañas,Spanish film director (born 1966),1966-09-05,09,05,,https://en.wikipedia.org/wiki/Achero_Ma%C3%B1as
birth,Sergei Loznitsa,Ukrainian film director and screenwriter (born 1964),1964-09-05,09,05,,https://en.wikipedia.org/wiki/Sergei_Loznitsa
birth,Thomas Mikal Ford,American actor and comedian (1964–2016),1964-09-05,09,05,,https://en.wikipedia.org/wiki/Thomas_Mikal_Ford
birth,Juan Alderete,American bassist (born 1963),1963-09-05,09,05,,https://en.wikipedia.org/wiki/Juan_Alderete
birth,Kristian Alfonso,American actress (born 1963),1963-09-05,09,05,,https://en.wikipedia.org/wiki/Kristian_Alfonso
birth,Terry Ellis,American R&B singer,1963-09-05,09,05,,https://en.wikipedia.org/wiki/Terry_Ellis
birth,John McGrath (artistic director),British artistic director,1962-09-05,09,05,,https://en.wikipedia.org/wiki/John_McGrath_(artistic_director)
birth,Marc-André Hamelin,Canadian pianist and composer,1961-09-05,09,05,,https://en.wikipedia.org/wiki/Marc-Andr%C3%A9_Hamelin
birth,Lars Danielsson,"Swedish jazz bassist, composer, and producer",1958-09-05,09,05,,https://en.wikipedia.org/wiki/Lars_Danielsson
birth,Roine Stolt,Swedish musician (born 1956),1956-09-05,09,05,,https://en.wikipedia.org/wiki/Roine_Stolt
birth,Debbie Turner,American actress,1956-09-05,09,05,,https://en.wikipedia.org/wiki/Debbie_Turner
birth,Paul Piché,Canadian singer-songwriter,1953-09-05,09,05,,https://en.wikipedia.org/wiki/Paul_Pich%C3%A9
birth,David Glen Eisley,American musician (born 1952),1952-09-05,09,05,,https://en.wikipedia.org/wiki/David_Glen_Eisley
birth,Michael Keaton,American actor (born 1951),1951-09-05,09,05,,https://en.wikipedia.org/wiki/Michael_Keaton
birth,Jamie Oldaker,American drummer (1951–2020),1951-09-05,09,05,,https://en.wikipedia.org/wiki/Jamie_Oldaker
birth,Cathy Guisewite,American cartoonist (born 1950),1950-09-05,09,05,,https://en.wikipedia.org/wiki/Cathy_Guisewite
birth,Clem Clempson,English guitarist,1949-09-05,09,05,,https://en.wikipedia.org/wiki/Clem_Clempson
birth,Mel Collins,British musician (born 1947),1947-09-05,09,05,,https://en.wikipedia.org/wiki/Mel_Collins
birth,Chip Davis,American rock musician and composer,1947-09-05,09,05,,https://en.wikipedia.org/wiki/Chip_Davis
birth,Buddy Miles,American drummer and singer (1947–2008),1947-09-05,09,05,,https://en.wikipedia.org/wiki/Buddy_Miles
birth,Dennis Dugan,American actor and film director (born 1946),1946-09-05,09,05,,https://en.wikipedia.org/wiki/Dennis_Dugan
birth,Dean Ford,Scottish musician (1945–2018),1946-09-05,09,05,,https://en.wikipedia.org/wiki/Dean_Ford
birth,Freddie Mercury,British rock singer and songwriter (1946–1991),1946-09-05,09,05,,https://en.wikipedia.org/wiki/Freddie_Mercury
birth,Loudon Wainwright III,American musician (born 1946),1946-09-05,09,05,,https://en.wikipedia.org/wiki/Loudon_Wainwright_III
birth,Al Stewart,Scottish musician (born 1945),1945-09-05,09,05,,https://en.wikipedia.org/wiki/Al_Stewart
birth,Dario Bellezza,Italian poet,1944-09-05,09,05,,https://en.wikipedia.org/wiki/Dario_Bellezza
birth,Werner Herzog,"German director, producer, screenwriter (born 1942)",1942-09-05,09,05,,https://en.wikipedia.org/wiki/Werner_Herzog
birth,Eduardo Mata,Mexican conductor and composer (1942-1995),1942-09-05,09,05,,https://en.wikipedia.org/wiki/Eduardo_Mata
birth,Raquel Welch,American actress and model (1940–2023),1940-09-05,09,05,,https://en.wikipedia.org/wiki/Raquel_Welch
birth,William Devane,American actor (born 1939),1939-09-05,09,05,,https://en.wikipedia.org/wiki/William_Devane
birth,George Lazenby,Australian retired actor (born 1939),1939-09-05,09,05,,https://en.wikipedia.org/wiki/George_Lazenby
birth,John Stewart (musician),American singer-songwriter (1939–2008),1939-09-05,09,05,,https://en.wikipedia.org/wiki/John_Stewart_(musician)
birth,George Tremlett,English writer (1939–2021),1939-09-05,09,05,,https://en.wikipedia.org/wiki/George_Tremlett
birth,Dick Clement,English film director and writer (born 1937),1937-09-05,09,05,,https://en.wikipedia.org/wiki/Dick_Clement
birth,Knuts Skujenieks,"Latvian poet, journalist, and translator (1936–2022)",1936-09-05,09,05,,https://en.wikipedia.org/wiki/Knuts_Skujenieks
birth,Werner Erhard,"American author, lecturer",1935-09-05,09,05,,https://en.wikipedia.org/wiki/Werner_Erhard
birth,Helen Gifford,Australian composer,1935-09-05,09,05,,https://en.wikipedia.org/wiki/Helen_Gifford
birth,Lucille Soong,Chinese American actress,1935-09-05,09,05,,https://en.wikipedia.org/wiki/Lucille_Soong
birth,Dennis Letts,American actor,1934-09-05,09,05,,https://en.wikipedia.org/wiki/Dennis_Letts
birth,Carol Lawrence,"American actress, singer, and dancer (b. 1932)",1932-09-05,09,05,,https://en.wikipedia.org/wiki/Carol_Lawrence
birth,Bob Newhart,American comedian and actor (1929–2024),1929-09-05,09,05,,https://en.wikipedia.org/wiki/Bob_Newhart
birth,Joyce Hatto,English pianist (1928–2006),1928-09-05,09,05,,https://en.wikipedia.org/wiki/Joyce_Hatto
birth,Justin Kaplan,American writer and editor (1925–2014),1925-09-05,09,05,,https://en.wikipedia.org/wiki/Justin_Kaplan
birth,Frank Armitage,Australian-American painter (1924–2016),1924-09-05,09,05,,https://en.wikipedia.org/wiki/Frank_Armitage
birth,Peter Racine Fricker,English composer,1920-09-05,09,05,,https://en.wikipedia.org/wiki/Peter_Racine_Fricker
birth,Fons Rademakers,Dutch actor (1920–2007),1920-09-05,09,05,,https://en.wikipedia.org/wiki/Fons_Rademakers
birth,Luis Alcoriza,"Mexican screenwriter, film director and actor",1918-09-05,09,05,,https://en.wikipedia.org/wiki/Luis_Alcoriza
birth,Fred McCarthy (cartoonist),American cartoonist and friar (1918–2009),1918-09-05,09,05,,https://en.wikipedia.org/wiki/Fred_McCarthy_(cartoonist)
birth,Pedro E. Guerrero,American photographer (1917–2012),1917-09-05,09,05,,https://en.wikipedia.org/wiki/Pedro_E._Guerrero
birth,Frank Shuster,Canadian comedian (1916–2002),1916-09-05,09,05,,https://en.wikipedia.org/wiki/Frank_Shuster
birth,Frank Yerby,American novelist (1916–1991),1916-09-05,09,05,,https://en.wikipedia.org/wiki/Frank_Yerby
birth,Stuart Freeborn,English make-up artist (1914–2013),1914-09-05,09,05,,https://en.wikipedia.org/wiki/Stuart_Freeborn
birth,Gail Kubik,American composer (1914–1984),1914-09-05,09,05,,https://en.wikipedia.org/wiki/Gail_Kubik
birth,Nicanor Parra,Chilean poet and physicist (1914–2018),1914-09-05,09,05,,https://en.wikipedia.org/wiki/Nicanor_Parra
birth,John Cage,American avant-garde composer (1912–1992),1912-09-05,09,05,,https://en.wikipedia.org/wiki/John_Cage
birth,Kristina Söderbaum,Swedish-German actress (1912–2001),1912-09-05,09,05,,https://en.wikipedia.org/wiki/Kristina_S%C3%B6derbaum
birth,Frank Thomas (animator),American animator and writer (1912–2004),1912-09-05,09,05,,https://en.wikipedia.org/wiki/Frank_Thomas_(animator)
birth,Hans Carste,German composer and conductor,1909-09-05,09,05,,https://en.wikipedia.org/wiki/Hans_Carste
birth,Joaquín Nin-Culmell,"Cuban-Spanish composer, concert pianist and emeritus professor of music",1908-09-05,09,05,,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Nin-Culmell
birth,Cecilia Seghizzi,Italian painter and composer (1908–2019),1908-09-05,09,05,,https://en.wikipedia.org/wiki/Cecilia_Seghizzi
birth,Ralston Crawford,"American painter, lithographer, photographer (1906–1978)",1906-09-05,09,05,,https://en.wikipedia.org/wiki/Ralston_Crawford
birth,Sunnyland Slim,American blues pianist and singer (1906–1995),1906-09-05,09,05,,https://en.wikipedia.org/wiki/Sunnyland_Slim
birth,Arthur Koestler,Hungarian-British author and journalist (1905–1983),1905-09-05,09,05,,https://en.wikipedia.org/wiki/Arthur_Koestler
birth,Vera Bradford,Australian classical pianist and teacher,1904-09-05,09,05,,https://en.wikipedia.org/wiki/Vera_Bradford
birth,Jean Dalrymple,American dramatist (1902–1998),1902-09-05,09,05,,https://en.wikipedia.org/wiki/Jean_Dalrymple
birth,Florence Eldridge,American actress (1901–1988),1901-09-05,09,05,,https://en.wikipedia.org/wiki/Florence_Eldridge
birth,Humphrey Cobb,American novelist (1899–1944),1899-09-05,09,05,,https://en.wikipedia.org/wiki/Humphrey_Cobb
birth,Morris Carnovsky,American actor (1897–1992),1897-09-05,09,05,,https://en.wikipedia.org/wiki/Morris_Carnovsky
birth,Joseph Szigeti,Hungarian violinist (1892–1973),1892-09-05,09,05,,https://en.wikipedia.org/wiki/Joseph_Szigeti
birth,Amy Beach,American composer and pianist (1867–1944),1867-09-05,09,05,,https://en.wikipedia.org/wiki/Amy_Beach
birth,Victorien Sardou,French dramatist (1831–1908),1831-09-05,09,05,,https://en.wikipedia.org/wiki/Victorien_Sardou
birth,Goffredo Mameli,Italian poet and writer (1827–1849),1827-09-05,09,05,,https://en.wikipedia.org/wiki/Goffredo_Mameli
birth,Aleksey Konstantinovich Tolstoy,"Russian poet, novelist, and playwright",1817-09-05,09,05,,https://en.wikipedia.org/wiki/Aleksey_Konstantinovich_Tolstoy
birth,Giacomo Meyerbeer,German-born opera composer (1791–1864),1791-09-05,09,05,,https://en.wikipedia.org/wiki/Giacomo_Meyerbeer
birth,Anton Diabelli,"Austrian music publisher, editor and composer",1781-09-05,09,05,,https://en.wikipedia.org/wiki/Anton_Diabelli
birth,Caspar David Friedrich,German Romantic landscape painter (1774–1840),1774-09-05,09,05,,https://en.wikipedia.org/wiki/Caspar_David_Friedrich
birth,Robert Fergusson,Scottish poet and writer,1750-09-05,09,05,,https://en.wikipedia.org/wiki/Robert_Fergusson
birth,Johann Christian Bach,German composer (1735–1782),1735-09-05,09,05,,https://en.wikipedia.org/wiki/Johann_Christian_Bach
birth,František Antonín Míča,"Czech conductor, tenor singer and composer",1694-09-05,09,05,,https://en.wikipedia.org/wiki/Franti%C5%A1ek_Anton%C3%ADn_M%C3%AD%C4%8Da
birth,Tommaso Campanella,"Italian philosopher, theologian, astrologer, and poet (1568–1639)",1568-09-05,09,05,,https://en.wikipedia.org/wiki/Tommaso_Campanella
birth,Fan Zhongyan,"Chinese poet, politician, philosopher and writer (989–1052)",989-09-05,09,05,,https://en.wikipedia.org/wiki/Fan_Zhongyan
birth,Asher Angel,American actor (born 2002),2002-09-06,09,06,,https://en.wikipedia.org/wiki/Asher_Angel
birth,Freya Allan,English actress (born 2001),2001-09-06,09,06,,https://en.wikipedia.org/wiki/Freya_Allan
birth,David Kushner (singer-songwriter),American musician (born 2000),2000-09-06,09,06,,https://en.wikipedia.org/wiki/David_Kushner_(singer-songwriter)
birth,Michele Perniola,Italian singer (born 1998),1998-09-06,09,06,,https://en.wikipedia.org/wiki/Michele_Perniola
birth,Lil Xan,American rapper (born 1996),1996-09-06,09,06,,https://en.wikipedia.org/wiki/Lil_Xan
birth,Maddie Phillips,Canadian actress (born 1994),1994-09-06,09,06,,https://en.wikipedia.org/wiki/Maddie_Phillips
birth,Elif Doğan,Turkish actress (born 1994),1994-09-06,09,06,,https://en.wikipedia.org/wiki/Elif_Do%C4%9Fan
birth,Famous Dex,American rapper (born 1993),1993-09-06,09,06,,https://en.wikipedia.org/wiki/Famous_Dex
birth,Kim So-eun,South Korean actress (born 1989),1989-09-06,09,06,,https://en.wikipedia.org/wiki/Kim_So-eun
birth,Max George,English singer (born 1988),1988-09-06,09,06,,https://en.wikipedia.org/wiki/Max_George
birth,Lauren Lapkus,American actress and comedian,1985-09-06,09,06,,https://en.wikipedia.org/wiki/Lauren_Lapkus
birth,Małgorzata Rejmer,Polish novelist and short story writer (born 1985),1985-09-06,09,06,,https://en.wikipedia.org/wiki/Ma%C5%82gorzata_Rejmer
birth,Pippa Middleton,British socialite and author (born 1983),1983-09-06,09,06,,https://en.wikipedia.org/wiki/Pippa_Middleton
birth,Yumiko Cheng,Musical artist,1981-09-06,09,06,,https://en.wikipedia.org/wiki/Yumiko_Cheng
birth,Jillian Hall,American professional wrestler and singer,1980-09-06,09,06,,https://en.wikipedia.org/wiki/Jillian_Hall
birth,Kerry Katona,English media personality and singer (born 1980),1980-09-06,09,06,,https://en.wikipedia.org/wiki/Kerry_Katona
birth,Cisco Adler,American musician (born 1978),1978-09-06,09,06,,https://en.wikipedia.org/wiki/Cisco_Adler
birth,Foxy Brown (rapper),American rapper-songwriter (born 1978),1978-09-06,09,06,,https://en.wikipedia.org/wiki/Foxy_Brown_(rapper)
birth,Mathew Horne,English actor,1978-09-06,09,06,,https://en.wikipedia.org/wiki/Mathew_Horne
birth,Rodrigo Amarante,"Brazilian guitarist, bassist, singer, songwriter and arranger",1976-09-06,09,06,,https://en.wikipedia.org/wiki/Rodrigo_Amarante
birth,Naomie Harris,British actress (born 1976),1976-09-06,09,06,,https://en.wikipedia.org/wiki/Naomie_Harris
birth,Nina Persson,Swedish singer (born 1974),1974-09-06,09,06,,https://en.wikipedia.org/wiki/Nina_Persson
birth,Justin Whalin,American actor,1974-09-06,09,06,,https://en.wikipedia.org/wiki/Justin_Whalin
birth,Dylan Bruno,American actor (born 1972),1972-09-06,09,06,,https://en.wikipedia.org/wiki/Dylan_Bruno
birth,Idris Elba,English actor (born 1972),1972-09-06,09,06,,https://en.wikipedia.org/wiki/Idris_Elba
birth,Justina Machado,American actress,1972-09-06,09,06,,https://en.wikipedia.org/wiki/Justina_Machado
birth,Anika Noni Rose,American actress (born 1972),1972-09-06,09,06,,https://en.wikipedia.org/wiki/Anika_Noni_Rose
birth,Asko Künnap,Estonian journalist and writer (born 1971),1971-09-06,09,06,,https://en.wikipedia.org/wiki/Asko_K%C3%BCnnap
birth,Dolores O'Riordan,Irish musician (1971–2018),1971-09-06,09,06,,https://en.wikipedia.org/wiki/Dolores_O'Riordan
birth,Cheyne Coates,"Australian singer, songwriter and producer",1970-09-06,09,06,,https://en.wikipedia.org/wiki/Cheyne_Coates
birth,Rhett Miller,American singer (born 1970),1970-09-06,09,06,,https://en.wikipedia.org/wiki/Rhett_Miller
birth,DJ Spooky,American DJ and music producer,1970-09-06,09,06,,https://en.wikipedia.org/wiki/DJ_Spooky
birth,Tony DiTerlizzi,"American artist, writer and producer (born 1969)",1969-09-06,09,06,,https://en.wikipedia.org/wiki/Tony_DiTerlizzi
birth,CeCe Peniston,American singer (born 1969),1969-09-06,09,06,,https://en.wikipedia.org/wiki/CeCe_Peniston
birth,Chris Brookmyre,Scottish novelist (born 1968),1968-09-06,09,06,,https://en.wikipedia.org/wiki/Chris_Brookmyre
birth,William DuVall,American rock musician (born 1967),1967-09-06,09,06,,https://en.wikipedia.org/wiki/William_DuVall
birth,Macy Gray,American singer (born 1967),1967-09-06,09,06,,https://en.wikipedia.org/wiki/Macy_Gray
birth,Kalli Kalde,"Estonian painter, graphic artist and illustrator",1967-09-06,09,06,,https://en.wikipedia.org/wiki/Kalli_Kalde
birth,Terry Bickers,English musician,1965-09-06,09,06,,https://en.wikipedia.org/wiki/Terry_Bickers
birth,Christopher Nolan (author),Irish poet and author (1965–2009),1965-09-06,09,06,,https://en.wikipedia.org/wiki/Christopher_Nolan_(author)
birth,Rosie Perez,American actress (born 1964),1964-09-06,09,06,,https://en.wikipedia.org/wiki/Rosie_Perez
birth,Mark Chesnutt,American country music singer (born 1963),1963-09-06,09,06,,https://en.wikipedia.org/wiki/Mark_Chesnutt
birth,Betsy Russell,American actress (born 1963),1963-09-06,09,06,,https://en.wikipedia.org/wiki/Betsy_Russell
birth,Alice Sebold,American writer (born 1963),1963-09-06,09,06,,https://en.wikipedia.org/wiki/Alice_Sebold
birth,Scott Travis,American drummer (born 1961),1961-09-06,09,06,,https://en.wikipedia.org/wiki/Scott_Travis
birth,Paul Waaktaar-Savoy,Norwegian musician and songwriter (born 1961),1961-09-06,09,06,,https://en.wikipedia.org/wiki/Paul_Waaktaar-Savoy
birth,Buster Bloodvessel,Musical artist,1958-09-06,09,06,,https://en.wikipedia.org/wiki/Buster_Bloodvessel
birth,Jeff Foxworthy,"American comedian, actor, and writer (born 1958)",1958-09-06,09,06,,https://en.wikipedia.org/wiki/Jeff_Foxworthy
birth,Nigel Westlake,Australian composer and conductor,1958-09-06,09,06,,https://en.wikipedia.org/wiki/Nigel_Westlake
birth,Michael Winslow,"American actor, comedian and beatboxer",1958-09-06,09,06,,https://en.wikipedia.org/wiki/Michael_Winslow
birth,Raymond Benson,American writer,1955-09-06,09,06,,https://en.wikipedia.org/wiki/Raymond_Benson
birth,Patrick O'Hearn,American multi-instrumentalist and composer (born 1954),1954-09-06,09,06,,https://en.wikipedia.org/wiki/Patrick_O'Hearn
birth,Buddy Miller,American singer-songwriter (born 1952),1952-09-06,09,06,,https://en.wikipedia.org/wiki/Buddy_Miller
birth,Melih Kibar,Turkish composer,1951-09-06,09,06,,https://en.wikipedia.org/wiki/Melih_Kibar
birth,Claydes Charles Smith,American musician,1948-09-06,09,06,,https://en.wikipedia.org/wiki/Claydes_Charles_Smith
birth,Jane Curtin,American actress and comedian (b. 1947),1947-09-06,09,06,,https://en.wikipedia.org/wiki/Jane_Curtin
birth,Sylvester (singer),American singer-songwriter (1947–1988),1947-09-06,09,06,,https://en.wikipedia.org/wiki/Sylvester_(singer)
birth,Swoosie Kurtz,American actress (born 1944),1944-09-06,09,06,,https://en.wikipedia.org/wiki/Swoosie_Kurtz
birth,Roger Waters,English musician and songwriter (born 1943),1943-09-06,09,06,,https://en.wikipedia.org/wiki/Roger_Waters
birth,Mel McDaniel,American country music singer (1942–2011),1942-09-06,09,06,,https://en.wikipedia.org/wiki/Mel_McDaniel
birth,Elizabeth Murray (artist),American painter (1940–2007),1940-09-06,09,06,,https://en.wikipedia.org/wiki/Elizabeth_Murray_(artist)
birth,Jackie Trent,English singer-songwriter and actress (1940–2015),1940-09-06,09,06,,https://en.wikipedia.org/wiki/Jackie_Trent
birth,Brigid Berlin,American painter (1939–2020),1939-09-06,09,06,,https://en.wikipedia.org/wiki/Brigid_Berlin
birth,David Allan Coe,American country musician (1939–2026),1939-09-06,09,06,,https://en.wikipedia.org/wiki/David_Allan_Coe
birth,Joan Tower,"American composer, concert pianist and conductor",1938-09-06,09,06,,https://en.wikipedia.org/wiki/Joan_Tower
birth,Sergio Aragonés,Spanish Mexican cartoonist (born 1937),1937-09-06,09,06,,https://en.wikipedia.org/wiki/Sergio_Aragon%C3%A9s
birth,Jo Anne Worley,American actress and comedienne (b. 1937),1937-09-06,09,06,,https://en.wikipedia.org/wiki/Jo_Anne_Worley
birth,Isabelle Collin Dufresne,French-American artist and author (1935–2014),1935-09-06,09,06,,https://en.wikipedia.org/wiki/Isabelle_Collin_Dufresne
birth,Gilles Tremblay (composer),Canadian composer,1932-09-06,09,06,,https://en.wikipedia.org/wiki/Gilles_Tremblay_(composer)
birth,Bud Shrake,American writer (1931–2009),1931-09-06,09,06,,https://en.wikipedia.org/wiki/Bud_Shrake
birth,Robert M. Pirsig,American writer and philosopher (1928–2017),1928-09-06,09,06,,https://en.wikipedia.org/wiki/Robert_M._Pirsig
birth,Yevgeny Svetlanov,Soviet and Russian conductor (1928–2002),1928-09-06,09,06,,https://en.wikipedia.org/wiki/Yevgeny_Svetlanov
birth,Arthur Oldham,English composer and choirmaster,1926-09-06,09,06,,https://en.wikipedia.org/wiki/Arthur_Oldham
birth,Maurice Prather,American film director,1926-09-06,09,06,,https://en.wikipedia.org/wiki/Maurice_Prather
birth,Andrea Camilleri,Italian writer (1925–2019),1925-09-06,09,06,,https://en.wikipedia.org/wiki/Andrea_Camilleri
birth,Jimmy Reed,American blues musician (1925–1976),1925-09-06,09,06,,https://en.wikipedia.org/wiki/Jimmy_Reed
birth,Carmen Laforet,Spanish author,1921-09-06,09,06,,https://en.wikipedia.org/wiki/Carmen_Laforet
birth,Elvira Pagã,Brazilian actress (1920–2003),1920-09-06,09,06,,https://en.wikipedia.org/wiki/Elvira_Pag%C3%A3
birth,John Berry (film director),American film director (1917–1999),1917-09-06,09,06,,https://en.wikipedia.org/wiki/John_Berry_(film_director)
birth,Julie Gibson,American actress and singer (1913–2019),1913-09-06,09,06,,https://en.wikipedia.org/wiki/Julie_Gibson
birth,Wayne Barlow,American composer,1912-09-06,09,06,,https://en.wikipedia.org/wiki/Wayne_Barlow
birth,Michael Gordon (film director),American theater and film director,1909-09-06,09,06,,https://en.wikipedia.org/wiki/Michael_Gordon_(film_director)
birth,Korczak Ziolkowski,American designer and sculptor (1908–1982),1908-09-06,09,06,,https://en.wikipedia.org/wiki/Korczak_Ziolkowski
birth,Julien Green,American novelist who lived in France,1900-09-06,09,06,,https://en.wikipedia.org/wiki/Julien_Green
birth,Billy Rose,"American impresario, theatrical showman and lyricist (1899–1966)",1899-09-06,09,06,,https://en.wikipedia.org/wiki/Billy_Rose
birth,Clara Kimball Young,American actress (1890–1960),1890-09-06,09,06,,https://en.wikipedia.org/wiki/Clara_Kimball_Young
birth,Louis Silvers,American film composer (1889–1954),1889-09-06,09,06,,https://en.wikipedia.org/wiki/Louis_Silvers
birth,Otto Kruger,American actor (1885–1974),1885-09-06,09,06,,https://en.wikipedia.org/wiki/Otto_Kruger
birth,Max Schreck,German actor (1879–1936),1879-09-06,09,06,,https://en.wikipedia.org/wiki/Max_Schreck
birth,Walford Davies,British composer (1869-1941),1869-09-06,09,06,,https://en.wikipedia.org/wiki/Walford_Davies
birth,Felix Salten,Austro-Hungarian Jewish author and literary critic (1869–1945),1869-09-06,09,06,,https://en.wikipedia.org/wiki/Felix_Salten
birth,Jessie Willcox Smith,American illustrator (1863–1935),1863-09-06,09,06,,https://en.wikipedia.org/wiki/Jessie_Willcox_Smith
birth,William Lane,English journalist and author,1861-09-06,09,06,,https://en.wikipedia.org/wiki/William_Lane
birth,Catharine Beecher,American educator and writer (1800–1878),1800-09-06,09,06,,https://en.wikipedia.org/wiki/Catharine_Beecher
birth,Frances Wright,"Scottish-American philosopher, feminist writer, and socialist activist and reformer",1795-09-06,09,06,,https://en.wikipedia.org/wiki/Frances_Wright
birth,Vincent Novello,English musician and music publisher (1781–1861),1781-09-06,09,06,,https://en.wikipedia.org/wiki/Vincent_Novello
birth,Sebastian Knüpfer,"German composer, conductor and educator",1633-09-06,09,06,,https://en.wikipedia.org/wiki/Sebastian_Kn%C3%BCpfer
birth,Isabella Leonarda,Italian composer (1620–1704),1620-09-06,09,06,,https://en.wikipedia.org/wiki/Isabella_Leonarda
birth,Sebastiano Serlio,Italian architect and painter (1475–1554),1475-09-06,09,06,,https://en.wikipedia.org/wiki/Sebastiano_Serlio
birth,Ian Chen (actor),American actor,2006-09-07,09,07,,https://en.wikipedia.org/wiki/Ian_Chen_(actor)
birth,Tsugumi Aritomo,"Japanese singer, dancer, model, and actress (born 2004)",2004-09-07,09,07,,https://en.wikipedia.org/wiki/Tsugumi_Aritomo
birth,Gracie Abrams,American singer (born 1999),1999-09-07,09,07,,https://en.wikipedia.org/wiki/Gracie_Abrams
birth,Dean-Charles Chapman,English actor (born 1997),1997-09-07,09,07,,https://en.wikipedia.org/wiki/Dean-Charles_Chapman
birth,Kento Yamazaki,Japanese actor and model (born 1994),1994-09-07,09,07,,https://en.wikipedia.org/wiki/Kento_Yamazaki
birth,Jonathan Majors,American actor (born 1989),1989-09-07,09,07,,https://en.wikipedia.org/wiki/Jonathan_Majors
birth,Evan Rachel Wood,American actress (born 1987),1987-09-07,09,07,,https://en.wikipedia.org/wiki/Evan_Rachel_Wood
birth,Radhika Apte,Indian actress (born 1985),1985-09-07,09,07,,https://en.wikipedia.org/wiki/Radhika_Apte
birth,Alyssa Diaz,American film and television actress (born 1985),1985-09-07,09,07,,https://en.wikipedia.org/wiki/Alyssa_Diaz
birth,Ben Hollingsworth (actor),Canadian actor (born 1984),1984-09-07,09,07,,https://en.wikipedia.org/wiki/Ben_Hollingsworth_(actor)
birth,Pelin Karahan,Turkish actress (born 1984),1984-09-07,09,07,,https://en.wikipedia.org/wiki/Pelin_Karahan
birth,J. D. Pardo,American actor,1980-09-07,09,07,,https://en.wikipedia.org/wiki/J._D._Pardo
birth,Owen Pallett,"Canadian composer, violinist, keyboardist, and vocalist",1979-09-07,09,07,,https://en.wikipedia.org/wiki/Owen_Pallett
birth,Devon Sawa,Canadian actor (born 1978),1978-09-07,09,07,,https://en.wikipedia.org/wiki/Devon_Sawa
birth,Oliver Hudson,American actor,1976-09-07,09,07,,https://en.wikipedia.org/wiki/Oliver_Hudson
birth,Shannon Elizabeth,American actress and activist (born 1973),1973-09-07,09,07,,https://en.wikipedia.org/wiki/Shannon_Elizabeth
birth,Gene Pritsker,Guitarist and rapper (born 1971),1971-09-07,09,07,,https://en.wikipedia.org/wiki/Gene_Pritsker
birth,Monique Gabriela Curnen,American actress,1970-09-07,09,07,,https://en.wikipedia.org/wiki/Monique_Gabriela_Curnen
birth,Gino Odjick,Canadian ice hockey player (1970–2023),1970-09-07,09,07,,https://en.wikipedia.org/wiki/Gino_Odjick
birth,Tom Everett Scott,American actor (born 1970),1970-09-07,09,07,,https://en.wikipedia.org/wiki/Tom_Everett_Scott
birth,Angie Everhart,American actress and model (born 1969),1969-09-07,09,07,,https://en.wikipedia.org/wiki/Angie_Everhart
birth,Diane Farr,"American actress, producer (born 1969)",1969-09-07,09,07,,https://en.wikipedia.org/wiki/Diane_Farr
birth,Leslie Jones (comedian),American comedian and actress (born 1967),1967-09-07,09,07,,https://en.wikipedia.org/wiki/Leslie_Jones_(comedian)
birth,Toby Jones,English actor (born 1966),1966-09-07,09,07,,https://en.wikipedia.org/wiki/Toby_Jones
birth,Angela Gheorghiu,Romanian soprano (born 1965),1965-09-07,09,07,,https://en.wikipedia.org/wiki/Angela_Gheorghiu
birth,Eazy-E,American rapper (1964–1995),1964-09-07,09,07,,https://en.wikipedia.org/wiki/Eazy-E
birth,W. Earl Brown,"American actor, screenwriter, producer and musician (born 1963)",1963-09-07,09,07,,https://en.wikipedia.org/wiki/W._Earl_Brown
birth,Jennifer Egan,"Novelist, short story writer",1962-09-07,09,07,,https://en.wikipedia.org/wiki/Jennifer_Egan
birth,LeRoi Moore,American musician (1961–2008),1961-09-07,09,07,,https://en.wikipedia.org/wiki/LeRoi_Moore
birth,Jean-Yves Thibaudet,French pianist (born 1961),1961-09-07,09,07,,https://en.wikipedia.org/wiki/Jean-Yves_Thibaudet
birth,Brad Houser,Musical artist,1960-09-07,09,07,,https://en.wikipedia.org/wiki/Brad_Houser
birth,Jermaine Stewart,American R&B singer (1957–1997),1957-09-07,09,07,,https://en.wikipedia.org/wiki/Jermaine_Stewart
birth,Michael Feinstein,American musician (born 1956),1956-09-07,09,07,,https://en.wikipedia.org/wiki/Michael_Feinstein
birth,Diane Warren,American songwriter (born 1956),1956-09-07,09,07,,https://en.wikipedia.org/wiki/Diane_Warren
birth,Mira Furlan,Croatian-American actress and singer (1955–2021),1955-09-07,09,07,,https://en.wikipedia.org/wiki/Mira_Furlan
birth,Corbin Bernsen,American actor and director (born 1954),1954-09-07,09,07,,https://en.wikipedia.org/wiki/Corbin_Bernsen
birth,Michael Emerson,American actor (born 1954),1954-09-07,09,07,,https://en.wikipedia.org/wiki/Michael_Emerson
birth,Marc Hunter,New Zealand singer-songwriter (1953–1998),1953-09-07,09,07,,https://en.wikipedia.org/wiki/Marc_Hunter
